taxa,PC1,PC2,PC3
N0534,91.9307852725168,25.2539463757567,2.86514585111937
N0535,101.925620516543,26.9469258915123,-11.5163498899588
N0536,-34.2104269845439,14.5447324253397,11.5955364431455
N0537,18.3202412083472,38.9834547827332,-7.90045686752056
N0538,80.6604520206654,19.0130019585656,-19.0373194656471
N0539,25.9008011350615,47.4828607242068,-3.67739015151139
N0540,15.0314807959099,37.7981120023075,6.26778719968601
N0541,-58.01471366685,-0.567193475219601,-13.4146941949208
N0542,-110.361515875209,10.023037684102,16.7986050150948
N0543,39.1406880880766,-17.6959099006858,1.0972103632515
N0544,32.2159786857584,30.9075776302561,-9.82625212797906
N0545,96.1653287092052,29.0581350975144,-17.5559024783597
N0546,43.0065279841556,42.7233464860121,-7.95218500740194
N0547,53.621392586351,38.5369942483647,-12.2228590747438
N0548,37.9031123735928,23.3860197172745,-6.26791705785173
N0550,55.1593926079146,57.5183933996427,-30.9291084252148
N0551,3.59432370308644,33.4151462213388,9.37812029316263
N0552,-75.9206834420912,17.2259246350878,31.1513617563936
N0553,60.8014407059391,16.4513494016908,-14.2333152699661
N0554,43.0091231004528,15.5265029592557,14.0578411932785
N0555,59.9070254352339,38.1717962722165,4.29470395716584
N0556,58.4959123565601,41.3457488257243,-20.0951544641705
N0557,-48.050312704411,0.452013992245737,-26.8399481595603
N0558,58.0391453793116,-37.110143976775,6.92496722205859
N0559,-22.1853174523436,30.5230323236297,16.4230091122619
N0560,126.49899705559,-33.7115354530793,6.91318558716963
N0561,126.144515260328,-33.6619529356408,6.96856905795071
N0562,72.4986363318357,11.1721665522655,13.7941227866489
N0563,91.3686182972778,2.11139754848237,14.1634318964235
N0564,105.991966439559,28.6940291882344,-13.0008424351885
N0565,-21.8575538735208,25.6681347947193,-2.03436331560648
N0566,75.4138801209314,44.5754602162083,-13.2349080128942
N0567,65.3226351608707,9.71825033161996,4.44938806506945
N0568,-127.053514940939,9.25130627196831,33.6628053333581
N0569,96.7289788972297,29.2677208737875,-17.7527340009538
N0570,63.6152459693176,29.3386360312765,-16.572278761669
N0571,18.2779707516991,21.5030005663068,-2.22302849724886
N0572,22.8422091289282,38.6894035802339,5.48609121505199
N0549,-156.526752154333,-17.3143159118699,-30.1216536085794
N0573,-151.985522713574,-13.7911959662822,-23.7437364661919
N0574,-148.589841884941,-20.3010326476653,-44.4864945210349
N0575,-165.708472465593,-10.3881928962467,-9.75555749700501
N0576,32.3703179914002,10.895061921205,-34.1788792194659
N0577,-148.976688695787,-27.4438840566553,-43.8605518848251
N0578,-158.814225601394,-16.5449230661359,-26.6859791404077
N0579,-154.455376639132,-22.9448506796747,-41.5624512421969
N0580,-154.247895908961,-26.180851871266,-43.1071977384929
N0581,-153.673405394727,-23.531662046174,-44.9068150401479
N0582,-79.8253633834179,-7.53986790389412,-43.8679614315285
N0583,-158.513330947608,-13.8065822205332,-21.5841218777957
N0584,-158.840065527217,-14.5235447351772,-19.7116979234077
N0585,-69.7264047977097,40.6682975019502,5.03607803578793
N0586,-159.952939756092,-21.6386928290403,-26.5876868256336
N0587,-158.911359859728,-12.4591432138853,-14.2668219060758
N0588,-158.180122583119,-16.074174861539,-32.7044495289846
N0589,-152.344610871693,-17.7297379647199,-42.2784164974332
N0590,-167.158160105029,-4.82278354492596,4.38458716128236
N0591,-140.053852055378,-32.7536489849711,-72.2674879899241
N0592,-157.352253002562,-16.5479407427813,-21.4659758536706
N0593,-156.857094427872,-21.2044922351845,-28.3874838734273
N0594,-149.311230578271,-24.1734564636867,-42.1068098083164
N0595,-156.176843930743,-18.2845761605189,-27.0894401523276
N0596,-159.489450280033,-17.1190616904996,-28.2096086168446
N0597,-159.155503149862,-15.8872008336992,-21.1879539095825
N0598,-149.312338038605,-20.588323818499,-39.3005733933799
N0599,-157.406713964814,-18.4791332611062,-35.1842452826648
N0600,-156.980540328547,-18.970820097285,-35.9870254537534
N0601,-149.886901411476,-23.0620626630693,-47.5550887338469
N0602,-160.033805500035,-16.5510553061107,-24.4202625788397
N0603,-151.678828437477,-22.0577549054338,-41.9851397212856
N0604,-157.539511625214,-24.6315159632481,-25.3717936063094
N0605,-155.100393732506,-17.9762752430576,-27.1671324413755
N0606,-69.500630388574,39.9188982267208,4.47902015333526
N0607,-149.33856683415,-22.5967400198232,-34.8884670070295
N0608,-154.181095644722,-18.3705614933906,-32.1307839285072
N0609,-153.954150027231,-18.9382415938002,-30.6377262334529
N0610,-147.152185125014,-27.8825272033293,-59.0327940388016
N0611,-150.046253816459,-21.252247262089,-40.7144916481503
N0612,-157.685100062337,-14.1856982125537,-19.1631837913937
N0613,-154.738988804532,-25.441677954059,-37.7771779804165
N0614,-166.554195302882,-5.83653324271536,2.40877345775615
N0615,-103.629764310641,-20.0830241063649,-35.7647007814931
N0616,-150.152897732403,-22.5808601290342,-42.168268884694
N0617,-147.2177101214,-29.8280230020532,-53.8260848570355
N0618,-53.6119976309861,-0.140932703818257,-53.3860290078493
N0619,-152.403356702784,-21.9463700513404,-43.5720176271072
N0620,-69.3103378193633,-7.70257724474876,-45.2353595842286
N0621,-151.453712961763,-23.1752286615628,-33.6087334617765
N0622,-152.664824467193,-22.2249837240785,-40.4664006603388
N0623,-153.985019601162,-22.3015620296891,-45.6689881773692
N0624,-157.523819000018,-20.4221179028024,-23.504235883267
N0625,-148.556101355159,-25.2896930894678,-51.0609532056414
N0626,31.0606086000619,17.3084140800604,-30.6754453133263
N0627,-155.115656859037,-15.3449778353043,-26.9674694240695
N0628,-158.043321439256,-12.6714508507264,-23.8533332393409
N0629,-151.517889804295,-20.1396203814794,-30.203564864401
N0630,-152.193810375226,-17.3389789119344,-26.3999126827353
N0631,-149.224531944331,-15.5140928415796,-33.6403253162133
N0632,44.8848861651404,-17.5077130610759,-23.5264300454743
N0633,47.8425386938925,-22.3437787136369,-19.4056831707922
N0634,51.6510183178264,-24.3109708978478,-18.2634940454547
N0635,47.2959664654027,-8.50053731302946,-25.5553655688691
N0636,41.5500471029647,-5.01590370060262,-29.6848993639913
N0637,-53.2896627021889,39.749495291001,-6.82453469989747
N0638,-155.98231013706,-19.4158171321957,-29.0587751037699
N0639,-154.294847342263,-20.8760881625454,-30.713094418167
N0640,-158.889841283291,-8.75906969724342,-15.0095719166197
N0641,-50.4252577092402,41.3507950119709,-6.78885426013924
N0642,-89.7433083972888,-17.4256672310504,-41.290851349953
N0643,-140.181058722558,-32.2476527446684,-66.4120454923813
N0644,40.6727914120727,-4.2771935838837,-29.6159175530479
N0645,-137.218206869169,-3.61013831640189,-15.6743782008591
N0646,-164.621072729711,-10.4735649092854,-10.4952750668254
N0647,-169.356706022743,-4.39255621831756,-2.44307508958921
N0648,-151.025289659126,-15.6824472616297,-32.3710926525758
N0649,-158.104720022231,-14.8526999889916,-27.5136093412999
N0650,-156.097368649027,-24.669475299339,-33.7984438785929
N0651,-61.4109779957496,13.7787340285181,-9.46280591126482
N0652,-154.377478400571,-21.6884130625992,-37.32538687219
N0653,-155.04367453493,-21.5322799921347,-36.4617391068317
N0654,-153.153772890577,-17.1067440580744,-23.2478868611565
N0655,-155.062642318038,-21.2407732995322,-35.9599292475807
N0656,-155.591950761517,-19.8414136233415,-30.5244659565212
N0657,-159.157121749645,-17.5617084559891,-25.4292104764014
N0658,-152.227187239143,-22.9419764656865,-42.2229587857618
N0659,-153.724179983952,-22.427844436591,-38.9674242339576
N0660,-160.17860639825,-16.4641210954914,-17.5131896521132
N0661,-101.527077599188,-1.32085275166303,-15.647966192396
N0662,33.0969941958787,20.0485795960659,-38.7586795745143
N0663,-151.282047680932,-17.4787965422336,-28.5125647221923
N0664,-147.524955444723,-27.9788860013338,-53.3150787890196
N0665,-147.526720137342,-27.9140816550649,-55.7686465326554
N0666,-155.409121910355,-24.5170899273446,-33.3540944249843
N0667,-146.253966254403,-29.0746728229872,-57.1845755004423
N0668,-151.510533377195,-21.7333360028647,-34.8952483448464
N0669,46.0026438233967,-14.9854327143028,-24.9785372168105
N0670,-111.613108678234,1.20663101683116,-18.0657823605839
N0671,-20.0095912598723,-0.712971802511782,-34.8425495471745
N0672,-151.046041204735,-23.9120957364696,-50.7242777676692
N0673,33.9396957613002,26.2054689907179,-35.4635259240967
N0674,-152.18009712805,-21.0642588968373,-42.0413062638063
N0675,-152.490401641637,-21.1642800955904,-34.5627906202703
N0676,-151.21395463907,-29.4951159182532,-54.770551240169
N0677,22.4270513817147,27.3095446732939,-36.9434580632155
N0678,25.867749175646,0.180131862527283,-37.4095653267983
N0679,-151.610045044188,-20.0341995555874,-40.8694779927251
N0680,-158.660114725288,-13.5112791244156,-20.193130504777
N0681,-150.658551598493,-24.9434922508125,-40.9899934597522
N0682,-163.19009409621,-13.272170257898,-19.867877173126
N0683,31.9990760169384,21.3736728588913,-44.8636634700199
N0684,-150.618464446324,-16.8229008630596,-37.2933793227377
N0685,-149.402457394355,-27.1266149658035,-44.0277393158319
N0779,50.7220380605499,-13.9163131290203,-18.726871931025
N0686,-155.749173117814,-19.0269378971101,-25.780672478504
N0687,-155.554412488013,-20.7859734408778,-17.0785023174452
N0688,-158.592690649193,-9.59339351719816,-2.88995545514675
N0689,-158.336001002933,-11.1512941473864,-8.14302635498692
N0690,-162.425596232646,-11.9463893454889,-10.3799211234954
N0691,-158.81012185901,-8.66007002008167,-8.76558896804682
N0692,-153.510470545883,-14.4000655261504,-26.8054758340347
N0693,-162.494764063665,-9.38962614787445,-1.28095546337874
N0694,-149.780380443905,-20.2072974869233,-30.9301154837969
N0695,-151.727453540523,-16.5400323023325,-23.229562980405
N0696,-148.372630542594,-20.8987274838806,-44.3113898335626
N0697,-149.418190342173,-14.8232209748435,-39.5589445699265
N0698,-154.023187213617,-14.1974588197078,-18.9636578733854
N0699,-140.408219102129,-10.1693432671876,-24.2525191418633
N0700,-147.691106430884,-20.1507893663286,-45.9415458225321
N0701,-150.297648755042,-18.0827036995228,-38.4206265696737
N0702,-4.07117285923746,2.65834744218005,-25.6998193041379
N0703,-156.202057947174,-15.2933791847656,-15.7483018126717
N0704,-157.945187921666,-9.13740931664119,-8.29436279039676
N0705,-148.576199725526,-16.3584502000366,-35.9810892953249
N0706,-155.820531187056,-14.6189742067096,-26.3093272074559
N0707,-154.702005370545,-14.7845152930355,-22.0886066326831
N0708,-144.112078648473,-20.0500988357429,-44.9976185077235
N0709,-147.058497305298,-18.5237092304018,-41.2608309367956
N0710,-161.16713295478,-8.25881560789599,7.34131992974999
N0711,-158.043509016085,-10.8969015410969,-5.84678161206581
N0712,-148.074459967733,-22.4459644349795,-29.7485481380724
N0713,-161.272517311293,-8.76776473326796,-5.77199184296567
N0714,-146.764123224268,-20.4196003125662,-42.9969730131529
N0716,-5.07918441270149,10.6711182791067,-27.656953303648
N0717,-151.721296883852,-18.5279490935363,-23.2473215622087
N0718,-154.422295190573,-15.7696523359597,-17.945631678772
N0719,-148.935820087969,-21.9646866522577,-27.6572730816842
N0720,-159.074096390131,-10.8655669356677,-19.5895541361228
N0721,-162.43563697725,-4.99373950432339,7.87622409080412
N0722,-153.758388192884,-13.7883743633541,-31.6982413278743
N0723,-152.128952293749,-17.1777766513982,-30.9005373361967
N0724,-152.034459796128,-18.955226472188,-27.674173882383
N0725,-164.496854719707,-13.1369254802146,-11.1469204030458
N0726,-11.8633363097412,11.5848331875779,-27.0841763951694
N0727,-149.4278573538,-24.1207286148048,-32.7955818023474
N0728,-148.710460734989,-20.2534847017976,-32.978221537613
N0729,-163.550690271072,-12.8329232668926,-14.4232217524017
N0730,-157.27628574265,-12.9291582186176,-22.3769295900685
N0731,-157.40275180833,-12.9183322846864,-22.0907221882557
N0732,-2.56196097921975,31.2292143296006,-39.1458674815606
N0733,-161.742948494786,-7.42618375810095,2.59071990578963
N0734,-149.159538157561,-12.4285309829825,-31.7264297144091
N0735,-3.81265898280491,21.0883470871559,-32.0168255765193
N0736,-161.867064013533,-13.2744638237313,-4.3353019787431
N0737,-148.562133882832,-18.6404954621813,-28.1598813730579
N0738,-162.168583177279,-5.25798530715694,0.518048768857785
N0739,-152.33082866556,-10.6687094000569,-13.9916388541237
N0740,-159.663957915447,-8.63015728670675,-13.5475321208433
N0741,-150.296003299677,-15.6952067610203,-27.9042252664448
N0742,-123.192197367612,-17.741518087559,-27.0029512224607
N0743,-75.1343526453376,10.7185667635879,-14.5570796491135
N0744,-120.234607359018,-17.1371570786903,-21.1316390758606
N0745,-119.805744608977,-17.0133072210293,-21.1516721148224
N0746,-130.413607409302,-17.0701529122334,-24.7242894491095
N0747,-95.6145155552311,-0.505768966705694,-27.2942538014292
N0748,-141.299411976275,3.52467438579422,8.50671756017835
N0749,-9.10086755856529,15.3518832869886,-36.2696631203804
N0750,-128.378804397039,-0.00607063653493807,-17.3203393051835
N0751,-143.514925138291,-11.2745244792203,-4.22456378338047
N0752,-73.8129553430228,9.34785126612813,-21.0648564033259
N0753,-73.4052893327779,9.67903921434923,-20.6677412806057
N0754,-135.69112683078,-1.80767814907763,2.50439813455193
N0755,-141.334361226316,-8.67103370292731,-6.43752956364301
N0756,-106.960324429417,6.66526953491936,2.30801054832944
N0757,-130.742731054187,-17.3732172372635,-16.4920075171388
N0758,-6.59577935820144,13.6415178160572,-33.7484250796565
N0759,-29.9199233577337,21.737863367028,-26.0458866093001
N0760,-126.328549596302,-21.8192781514937,-19.9680738731079
N0761,-81.1778766537827,6.30889198382839,-7.48965008843561
N0762,-112.250122937303,-22.407182316527,-38.0542913981247
N0763,-32.2684524767745,6.09342132382422,-25.267866953679
N0764,-51.1461801737081,-16.28388018128,-11.0079481409784
N0765,-31.4689018819233,-3.56983666053127,-26.381091269693
N0766,-108.596947536646,-24.4920140257795,-22.7977376330339
N0767,-107.604696108368,-23.0496767305076,-32.1210693906449
N0768,-108.200484900648,-20.0663759347668,-46.2882289344776
N0769,-152.474875129684,-7.55401512332685,12.0348266336902
N0770,-14.4123907398714,-32.0481889585273,-12.3888603008292
N0771,-31.6957652671541,-20.3742082809734,-1.08243189717555
N0772,-23.644633572702,9.01161553582526,-32.0079119075948
N0773,-110.972891048861,-8.24314392184513,-38.0098549464839
N0774,-161.764568987647,-7.6028030037368,15.6209808559276
N0775,-62.9597034321399,5.54388121222066,-40.1933903192596
N0776,-99.6898851358026,-33.187504698521,-44.8797265398045
N0777,-144.14779906122,-14.0089812977653,-11.398833219245
N0778,-148.439122226517,0.388921234600467,15.9550582402523
N0780,-134.302314735187,-8.28954379556277,9.65508112713723
N0781,-79.6027004824171,-24.3584699307799,-39.1846193575242
N0782,-115.636635831426,-16.431632363312,-19.9192086018226
N0783,-138.537996079545,-9.45794132446345,-2.24575014594724
N0784,-115.965681746846,-15.2472920319679,-1.76666921411371
N0785,-24.9689901655447,-10.4596440575868,-12.3397957959799
N0786,-85.1020237516819,-1.80520779999983,6.46178035102246
N0787,2.06532619063818,7.84389569224263,-31.5886414183055
N0788,-120.680476173783,-13.5022837741263,3.86679449188284
N0789,6.56437759099128,-1.06962322011553,-28.3611358328087
N0790,-98.0470950154884,3.93638636396942,-5.00442974009069
N0791,-17.7875226940303,-11.9071690244202,-26.0949980798984
N0792,-64.1560214528208,6.46167048319391,-10.0170708499705
N0793,-82.8569684971145,-16.7969845497715,0.144296016360645
N0794,-88.2851262195569,-18.0069828267688,-3.67968771613917
N0795,-116.779609716612,-18.9436031724034,-40.319043730975
N0796,-133.819880296272,-12.606009076313,-23.6634428169332
N0797,-107.204764006862,-5.69775907950615,-22.5493648037465
N0798,-141.947754772347,-11.1574348563332,1.04190590873929
N0799,-76.2540762168225,10.2214693845442,3.50057606849563
N0800,-118.75619741419,9.29963389600904,30.6283732997062
N0801,-80.5085748100141,29.4341838148807,4.84905366900208
N0802,11.6642266184061,21.2958698258721,28.8034152292629
N0803,-56.5476375948936,39.087054031145,0.942125161746549
N0804,-6.17473373396778,46.9345407375869,-14.4110298700418
N0805,-61.3519619791011,24.8952439031847,7.60109126862077
N0806,-61.3528617692997,28.1709057333334,-23.2255628336455
N0807,-107.095755588204,13.37340797033,38.0139379205327
N0808,-107.107049641826,13.355973734643,38.535175787341
N0809,-68.5046764517976,22.4832859695941,5.62500161425467
N0810,-113.449204799677,12.9946494795549,2.69893080959649
N0811,21.2562512491432,39.7596877018447,-2.86160995787886
N0812,-28.9343029484578,5.69736536656961,-17.9332359391494
N0813,46.4522193045767,40.5713594342066,-6.27309989151263
N0814,22.863014214928,17.6698852212078,-3.47009181774636
N0815,36.6250123535513,21.7357752335519,1.71166971897059
N0816,16.3352733951499,21.987297099377,27.0728507589787
N0819,72.9786867827463,46.541897446565,-18.7578710425567
N0820,57.6329027752975,-6.11948139436107,1.30617415762685
N0821,81.6096406758495,42.6299058000849,-16.8109389291011
N0822,13.1664546557618,29.4849844631636,-4.44669993124814
N0824,77.7537093547163,33.3040607068701,-10.9138125725233
N0825,-75.6704882966102,7.73831620388671,24.7377636650235
N0827,18.2076774379599,39.4394487015167,-0.5949656092463
N0828,-23.5658509380969,30.6783701883535,-1.83820058988043
N0829,-74.6572482164417,27.4218908345081,35.6049110418231
